idZone,nameZone,idQuartier,piece,epoque,type,annee,ref,refmin,refmaj
8,Saint-Lambert,57,2 pièces,après 1990,Meublée,2015,26.4,18.5,31.7
9,Picpus,46,2 pièces,après 1990,Meublée,2015,24.0,16.8,28.8
9,Grandes-Carrières,69,2 pièces,après 1990,Meublée,2015,24.0,16.8,28.8
9,Clignancourt,70,2 pièces,après 1990,Meublée,2015,24.0,16.8,28.8
10,Jardin-des-Plantes,18,2 pièces,après 1990,Meublée,2015,25.6,17.9,30.7
10,Saint-Ambroise,42,2 pièces,après 1990,Meublée,2015,25.6,17.9,30.7
10,Sainte-Marguerite,44,2 pièces,après 1990,Meublée,2015,25.6,17.9,30.7
10,Salpétrière,49,2 pièces,après 1990,Meublée,2015,25.6,17.9,30.7
10,Petit-Montrouge,55,2 pièces,après 1990,Meublée,2015,25.6,17.9,30.7
10,Batignolles,67,2 pièces,après 1990,Meublée,2015,25.6,17.9,30.7
11,Porte-Saint-Martin,39,2 pièces,après 1990,Meublée,2015,27.1,19.0,32.5
11,Hôpital-Saint-Louis,40,2 pièces,après 1990,Meublée,2015,27.1,19.0,32.5
11,Folie-Méricourt,41,2 pièces,après 1990,Meublée,2015,27.1,19.0,32.5
11,Roquette,43,2 pièces,après 1990,Meublée,2015,27.1,19.0,32.5
11,Quinze-Vingts,48,2 pièces,après 1990,Meublée,2015,27.1,19.0,32.5
11,Parc-de-Montsouris,54,2 pièces,après 1990,Meublée,2015,27.1,19.0,32.5
11,Epinettes,68,2 pièces,après 1990,Meublée,2015,27.1,19.0,32.5
11,Goutte-d'Or,71,2 pièces,après 1990,Meublée,2015,27.1,19.0,32.5
11,Belleville,77,2 pièces,après 1990,Meublée,2015,27.1,19.0,32.5
12,Maison-Blanche,51,2 pièces,après 1990,Meublée,2015,27.4,19.2,32.9
12,Plaisance,56,2 pièces,après 1990,Meublée,2015,27.4,19.2,32.9
13,Gare,50,2 pièces,après 1990,Meublée,2015,24.2,16.9,29.0
13,La Chapelle,72,2 pièces,après 1990,Meublée,2015,24.2,16.9,29.0
13,Villette,73,2 pièces,après 1990,Meublée,2015,24.2,16.9,29.0
13,Pont-de-Flandre,74,2 pièces,après 1990,Meublée,2015,24.2,16.9,29.0
13,Amérique,75,2 pièces,après 1990,Meublée,2015,24.2,16.9,29.0
13,Saint-Fargeau,78,2 pièces,après 1990,Meublée,2015,24.2,16.9,29.0
13,Charonne,80,2 pièces,après 1990,Meublée,2015,24.2,16.9,29.0
14,Bel-Air,45,2 pièces,après 1990,Meublée,2015,25.2,17.6,30.2
14,Bercy,47,2 pièces,après 1990,Meublée,2015,25.2,17.6,30.2
14,Combat,76,2 pièces,après 1990,Meublée,2015,25.2,17.6,30.2
14,Père-Lachaise,79,2 pièces,après 1990,Meublée,2015,25.2,17.6,30.2
1,Notre-Dame-des-Champs,23,2 pièces,après 1990,Meublée,2016,31.4,22.0,37.7
1,Saint-Thomas-d'Aquin,25,2 pièces,après 1990,Meublée,2016,31.4,22.0,37.7
1,Invalides,26,2 pièces,après 1990,Meublée,2016,31.4,22.0,37.7
1,Ecole-Militaire,27,2 pièces,après 1990,Meublée,2016,31.4,22.0,37.7
1,Gros-Caillou,28,2 pièces,après 1990,Meublée,2016,31.4,22.0,37.7
2,St-Germain-l'Auxerrois,1,2 pièces,après 1990,Meublée,2016,27.2,19.0,32.6
2,Palais-Royal,3,2 pièces,après 1990,Meublée,2016,27.2,19.0,32.6
2,Place-Vendôme,4,2 pièces,après 1990,Meublée,2016,27.2,19.0,32.6
2,Gaillon,5,2 pièces,après 1990,Meublée,2016,27.2,19.0,32.6
2,Saint-Merri,13,2 pièces,après 1990,Meublée,2016,27.2,19.0,32.6
2,Arsenal,15,2 pièces,après 1990,Meublée,2016,27.2,19.0,32.6
2,Notre-Dame,16,2 pièces,après 1990,Meublée,2016,27.2,19.0,32.6
2,Monnaie,21,2 pièces,après 1990,Meublée,2016,27.2,19.0,32.6
2,Odeon,22,2 pièces,après 1990,Meublée,2016,27.2,19.0,32.6
2,Saint-Germain-des-Près,24,2 pièces,après 1990,Meublée,2016,27.2,19.0,32.6
2,Champs-Elysés,29,2 pièces,après 1990,Meublée,2016,27.2,19.0,32.6
2,Faubourg-du-Roule,30,2 pièces,après 1990,Meublée,2016,27.2,19.0,32.6
2,Madeleine,31,2 pièces,après 1990,Meublée,2016,27.2,19.0,32.6
2,Chaussée d'Antin,34,2 pièces,après 1990,Meublée,2016,27.2,19.0,32.6
3,Europe,32,2 pièces,après 1990,Meublée,2016,27.3,19.1,32.8
3,Muette,62,2 pièces,après 1990,Meublée,2016,27.3,19.1,32.8
3,Porte-Dauphine,63,2 pièces,après 1990,Meublée,2016,27.3,19.1,32.8
3,Chaillot,64,2 pièces,après 1990,Meublée,2016,27.3,19.1,32.8
4,Vivienne,6,2 pièces,après 1990,Meublée,2016,28.4,19.9,34.1
4,Mail,7,2 pièces,après 1990,Meublée,2016,28.4,19.9,34.1
4,Bonne-Nouvelle,8,2 pièces,après 1990,Meublée,2016,28.4,19.9,34.1
4,Arts-et-Metiers,9,2 pièces,après 1990,Meublée,2016,28.4,19.9,34.1
4,Enfants-Rouges,10,2 pièces,après 1990,Meublée,2016,28.4,19.9,34.1
4,Archives,11,2 pièces,après 1990,Meublée,2016,28.4,19.9,34.1
4,Sainte-Avoie,12,2 pièces,après 1990,Meublée,2016,28.4,19.9,34.1
4,Saint-Gervais,14,2 pièces,après 1990,Meublée,2016,28.4,19.9,34.1
4,Saint-Victor,17,2 pièces,après 1990,Meublée,2016,28.4,19.9,34.1
4,Val-de-Grace,19,2 pièces,après 1990,Meublée,2016,28.4,19.9,34.1
4,Sorbonne,20,2 pièces,après 1990,Meublée,2016,28.4,19.9,34.1
5,Halles,2,2 pièces,après 1990,Meublée,2016,27.2,19.0,32.6
5,Saint-Georges,33,2 pièces,après 1990,Meublée,2016,27.2,19.0,32.6
5,Faubourg-Montmartre,35,2 pièces,après 1990,Meublée,2016,27.2,19.0,32.6
5,Rochechouart,36,2 pièces,après 1990,Meublée,2016,27.2,19.0,32.6
5,Saint-Vincent-de-Paul,37,2 pièces,après 1990,Meublée,2016,27.2,19.0,32.6
5,Porte-Saint-Denis,38,2 pièces,après 1990,Meublée,2016,27.2,19.0,32.6
5,Croulebarbe,52,2 pièces,après 1990,Meublée,2016,27.2,19.0,32.6
5,Montparnasse,53,2 pièces,après 1990,Meublée,2016,27.2,19.0,32.6
6,Necker,58,2 pièces,après 1990,Meublée,2016,30.0,21.0,36.0
6,Ternes,65,2 pièces,après 1990,Meublée,2016,30.0,21.0,36.0
6,Plaine de Monceau,66,2 pièces,après 1990,Meublée,2016,30.0,21.0,36.0
7,Grenelle,59,2 pièces,après 1990,Meublée,2016,28.1,19.7,33.7
7,Javel,60,2 pièces,après 1990,Meublée,2016,28.1,19.7,33.7
7,Auteuil,61,2 pièces,après 1990,Meublée,2016,28.1,19.7,33.7
8,Saint-Lambert,57,2 pièces,après 1990,Meublée,2016,26.4,18.5,31.7
9,Picpus,46,2 pièces,après 1990,Meublée,2016,24.1,16.9,28.9
9,Grandes-Carrières,69,2 pièces,après 1990,Meublée,2016,24.1,16.9,28.9
9,Clignancourt,70,2 pièces,après 1990,Meublée,2016,24.1,16.9,28.9
10,Jardin-des-Plantes,18,2 pièces,après 1990,Meublée,2016,26.2,18.3,31.4
10,Saint-Ambroise,42,2 pièces,après 1990,Meublée,2016,26.2,18.3,31.4
10,Sainte-Marguerite,44,2 pièces,après 1990,Meublée,2016,26.2,18.3,31.4
10,Salpétrière,49,2 pièces,après 1990,Meublée,2016,26.2,18.3,31.4
10,Petit-Montrouge,55,2 pièces,après 1990,Meublée,2016,26.2,18.3,31.4
10,Batignolles,67,2 pièces,après 1990,Meublée,2016,26.2,18.3,31.4
11,Porte-Saint-Martin,39,2 pièces,après 1990,Meublée,2016,27.4,19.2,32.9
11,Hôpital-Saint-Louis,40,2 pièces,après 1990,Meublée,2016,27.4,19.2,32.9
11,Folie-Méricourt,41,2 pièces,après 1990,Meublée,2016,27.4,19.2,32.9
11,Roquette,43,2 pièces,après 1990,Meublée,2016,27.4,19.2,32.9
11,Quinze-Vingts,48,2 pièces,après 1990,Meublée,2016,27.4,19.2,32.9
11,Parc-de-Montsouris,54,2 pièces,après 1990,Meublée,2016,27.4,19.2,32.9
11,Epinettes,68,2 pièces,après 1990,Meublée,2016,27.4,19.2,32.9
11,Goutte-d'Or,71,2 pièces,après 1990,Meublée,2016,27.4,19.2,32.9
11,Belleville,77,2 pièces,après 1990,Meublée,2016,27.4,19.2,32.9
12,Maison-Blanche,51,2 pièces,après 1990,Meublée,2016,27.8,19.5,33.4
12,Plaisance,56,2 pièces,après 1990,Meublée,2016,27.8,19.5,33.4
13,Gare,50,2 pièces,après 1990,Meublée,2016,24.3,17.0,29.2
13,La Chapelle,72,2 pièces,après 1990,Meublée,2016,24.3,17.0,29.2
13,Villette,73,2 pièces,après 1990,Meublée,2016,24.3,17.0,29.2
13,Pont-de-Flandre,74,2 pièces,après 1990,Meublée,2016,24.3,17.0,29.2
13,Amérique,75,2 pièces,après 1990,Meublée,2016,24.3,17.0,29.2
13,Saint-Fargeau,78,2 pièces,après 1990,Meublée,2016,24.3,17.0,29.2
13,Charonne,80,2 pièces,après 1990,Meublée,2016,24.3,17.0,29.2
14,Bel-Air,45,2 pièces,après 1990,Meublée,2016,26.2,18.3,31.4
14,Bercy,47,2 pièces,après 1990,Meublée,2016,26.2,18.3,31.4
14,Combat,76,2 pièces,après 1990,Meublée,2016,26.2,18.3,31.4
14,Père-Lachaise,79,2 pièces,après 1990,Meublée,2016,26.2,18.3,31.4
1,Notre-Dame-des-Champs,23,3 pièces,avant 1946,Non meublée,2015,26.4,18.5,31.7
1,Saint-Thomas-d'Aquin,25,3 pièces,avant 1946,Non meublée,2015,26.4,18.5,31.7
1,Invalides,26,3 pièces,avant 1946,Non meublée,2015,26.4,18.5,31.7
1,Ecole-Militaire,27,3 pièces,avant 1946,Non meublée,2015,26.4,18.5,31.7
1,Gros-Caillou,28,3 pièces,avant 1946,Non meublée,2015,26.4,18.5,31.7
2,St-Germain-l'Auxerrois,1,3 pièces,avant 1946,Non meublée,2015,25.8,18.1,31.0
2,Palais-Royal,3,3 pièces,avant 1946,Non meublée,2015,25.8,18.1,31.0
2,Place-Vendôme,4,3 pièces,avant 1946,Non meublée,2015,25.8,18.1,31.0
2,Gaillon,5,3 pièces,avant 1946,Non meublée,2015,25.8,18.1,31.0
2,Saint-Merri,13,3 pièces,avant 1946,Non meublée,2015,25.8,18.1,31.0
2,Arsenal,15,3 pièces,avant 1946,Non meublée,2015,25.8,18.1,31.0
2,Notre-Dame,16,3 pièces,avant 1946,Non meublée,2015,25.8,18.1,31.0
2,Monnaie,21,3 pièces,avant 1946,Non meublée,2015,25.8,18.1,31.0
2,Odeon,22,3 pièces,avant 1946,Non meublée,2015,25.8,18.1,31.0
2,Saint-Germain-des-Près,24,3 pièces,avant 1946,Non meublée,2015,25.8,18.1,31.0
2,Champs-Elysés,29,3 pièces,avant 1946,Non meublée,2015,25.8,18.1,31.0
2,Faubourg-du-Roule,30,3 pièces,avant 1946,Non meublée,2015,25.8,18.1,31.0
2,Madeleine,31,3 pièces,avant 1946,Non meublée,2015,25.8,18.1,31.0
2,Chaussée d'Antin,34,3 pièces,avant 1946,Non meublée,2015,25.8,18.1,31.0
3,Europe,32,3 pièces,avant 1946,Non meublée,2015,24.2,16.9,29.0
3,Muette,62,3 pièces,avant 1946,Non meublée,2015,24.2,16.9,29.0
3,Porte-Dauphine,63,3 pièces,avant 1946,Non meublée,2015,24.2,16.9,29.0
3,Chaillot,64,3 pièces,avant 1946,Non meublée,2015,24.2,16.9,29.0
4,Vivienne,6,3 pièces,avant 1946,Non meublée,2015,24.1,16.9,28.9
4,Mail,7,3 pièces,avant 1946,Non meublée,2015,24.1,16.9,28.9
4,Bonne-Nouvelle,8,3 pièces,avant 1946,Non meublée,2015,24.1,16.9,28.9
4,Arts-et-Metiers,9,3 pièces,avant 1946,Non meublée,2015,24.1,16.9,28.9
4,Enfants-Rouges,10,3 pièces,avant 1946,Non meublée,2015,24.1,16.9,28.9
4,Archives,11,3 pièces,avant 1946,Non meublée,2015,24.1,16.9,28.9
4,Sainte-Avoie,12,3 pièces,avant 1946,Non meublée,2015,24.1,16.9,28.9
4,Saint-Gervais,14,3 pièces,avant 1946,Non meublée,2015,24.1,16.9,28.9
4,Saint-Victor,17,3 pièces,avant 1946,Non meublée,2015,24.1,16.9,28.9
4,Val-de-Grace,19,3 pièces,avant 1946,Non meublée,2015,24.1,16.9,28.9
4,Sorbonne,20,3 pièces,avant 1946,Non meublée,2015,24.1,16.9,28.9
5,Halles,2,3 pièces,avant 1946,Non meublée,2015,22.1,15.5,26.5
5,Saint-Georges,33,3 pièces,avant 1946,Non meublée,2015,22.1,15.5,26.5
5,Faubourg-Montmartre,35,3 pièces,avant 1946,Non meublée,2015,22.1,15.5,26.5
5,Rochechouart,36,3 pièces,avant 1946,Non meublée,2015,22.1,15.5,26.5
5,Saint-Vincent-de-Paul,37,3 pièces,avant 1946,Non meublée,2015,22.1,15.5,26.5
5,Porte-Saint-Denis,38,3 pièces,avant 1946,Non meublée,2015,22.1,15.5,26.5
5,Croulebarbe,52,3 pièces,avant 1946,Non meublée,2015,22.1,15.5,26.5
5,Montparnasse,53,3 pièces,avant 1946,Non meublée,2015,22.1,15.5,26.5
6,Necker,58,3 pièces,avant 1946,Non meublée,2015,22.9,16.0,27.5
6,Ternes,65,3 pièces,avant 1946,Non meublée,2015,22.9,16.0,27.5
6,Plaine de Monceau,66,3 pièces,avant 1946,Non meublée,2015,22.9,16.0,27.5
7,Grenelle,59,3 pièces,avant 1946,Non meublée,2015,22.2,15.5,26.6
7,Javel,60,3 pièces,avant 1946,Non meublée,2015,22.2,15.5,26.6
7,Auteuil,61,3 pièces,avant 1946,Non meublée,2015,22.2,15.5,26.6
8,Saint-Lambert,57,3 pièces,avant 1946,Non meublée,2015,21.8,15.3,26.2
9,Picpus,46,3 pièces,avant 1946,Non meublée,2015,20.2,14.1,24.2
9,Grandes-Carrières,69,3 pièces,avant 1946,Non meublée,2015,20.2,14.1,24.2
9,Clignancourt,70,3 pièces,avant 1946,Non meublée,2015,20.2,14.1,24.2
10,Jardin-des-Plantes,18,3 pièces,avant 1946,Non meublée,2015,21.7,15.2,26.0
10,Saint-Ambroise,42,3 pièces,avant 1946,Non meublée,2015,21.7,15.2,26.0
10,Sainte-Marguerite,44,3 pièces,avant 1946,Non meublée,2015,21.7,15.2,26.0
10,Salpétrière,49,3 pièces,avant 1946,Non meublée,2015,21.7,15.2,26.0
10,Petit-Montrouge,55,3 pièces,avant 1946,Non meublée,2015,21.7,15.2,26.0
10,Batignolles,67,3 pièces,avant 1946,Non meublée,2015,21.7,15.2,26.0
11,Porte-Saint-Martin,39,3 pièces,avant 1946,Non meublée,2015,21.6,15.1,25.9
11,Hôpital-Saint-Louis,40,3 pièces,avant 1946,Non meublée,2015,21.6,15.1,25.9
11,Folie-Méricourt,41,3 pièces,avant 1946,Non meublée,2015,21.6,15.1,25.9
11,Roquette,43,3 pièces,avant 1946,Non meublée,2015,21.6,15.1,25.9
11,Quinze-Vingts,48,3 pièces,avant 1946,Non meublée,2015,21.6,15.1,25.9
11,Parc-de-Montsouris,54,3 pièces,avant 1946,Non meublée,2015,21.6,15.1,25.9
11,Epinettes,68,3 pièces,avant 1946,Non meublée,2015,21.6,15.1,25.9
11,Goutte-d'Or,71,3 pièces,avant 1946,Non meublée,2015,21.6,15.1,25.9
11,Belleville,77,3 pièces,avant 1946,Non meublée,2015,21.6,15.1,25.9
12,Maison-Blanche,51,3 pièces,avant 1946,Non meublée,2015,21.3,14.9,25.6
12,Plaisance,56,3 pièces,avant 1946,Non meublée,2015,21.3,14.9,25.6
13,Gare,50,3 pièces,avant 1946,Non meublée,2015,20.3,14.2,24.4
13,La Chapelle,72,3 pièces,avant 1946,Non meublée,2015,20.3,14.2,24.4
13,Villette,73,3 pièces,avant 1946,Non meublée,2015,20.3,14.2,24.4
13,Pont-de-Flandre,74,3 pièces,avant 1946,Non meublée,2015,20.3,14.2,24.4
13,Amérique,75,3 pièces,avant 1946,Non meublée,2015,20.3,14.2,24.4
13,Saint-Fargeau,78,3 pièces,avant 1946,Non meublée,2015,20.3,14.2,24.4
13,Charonne,80,3 pièces,avant 1946,Non meublée,2015,20.3,14.2,24.4
14,Bel-Air,45,3 pièces,avant 1946,Non meublée,2015,19.6,13.7,23.5
14,Bercy,47,3 pièces,avant 1946,Non meublée,2015,19.6,13.7,23.5
14,Combat,76,3 pièces,avant 1946,Non meublée,2015,19.6,13.7,23.5
14,Père-Lachaise,79,3 pièces,avant 1946,Non meublée,2015,19.6,13.7,23.5
1,Notre-Dame-des-Champs,23,3 pièces,avant 1946,Non meublée,2016,26.5,18.6,31.8
1,Saint-Thomas-d'Aquin,25,3 pièces,avant 1946,Non meublée,2016,26.5,18.6,31.8
1,Invalides,26,3 pièces,avant 1946,Non meublée,2016,26.5,18.6,31.8
1,Ecole-Militaire,27,3 pièces,avant 1946,Non meublée,2016,26.5,18.6,31.8
1,Gros-Caillou,28,3 pièces,avant 1946,Non meublée,2016,26.5,18.6,31.8
2,St-Germain-l'Auxerrois,1,3 pièces,avant 1946,Non meublée,2016,25.2,17.6,30.2
2,Palais-Royal,3,3 pièces,avant 1946,Non meublée,2016,25.2,17.6,30.2
2,Place-Vendôme,4,3 pièces,avant 1946,Non meublée,2016,25.2,17.6,30.2
2,Gaillon,5,3 pièces,avant 1946,Non meublée,2016,25.2,17.6,30.2
2,Saint-Merri,13,3 pièces,avant 1946,Non meublée,2016,25.2,17.6,30.2
2,Arsenal,15,3 pièces,avant 1946,Non meublée,2016,25.2,17.6,30.2
2,Notre-Dame,16,3 pièces,avant 1946,Non meublée,2016,25.2,17.6,30.2
2,Monnaie,21,3 pièces,avant 1946,Non meublée,2016,25.2,17.6,30.2
2,Odeon,22,3 pièces,avant 1946,Non meublée,2016,25.2,17.6,30.2
2,Saint-Germain-des-Près,24,3 pièces,avant 1946,Non meublée,2016,25.2,17.6,30.2
2,Champs-Elysés,29,3 pièces,avant 1946,Non meublée,2016,25.2,17.6,30.2
2,Faubourg-du-Roule,30,3 pièces,avant 1946,Non meublée,2016,25.2,17.6,30.2
2,Madeleine,31,3 pièces,avant 1946,Non meublée,2016,25.2,17.6,30.2
2,Chaussée d'Antin,34,3 pièces,avant 1946,Non meublée,2016,25.2,17.6,30.2
3,Europe,32,3 pièces,avant 1946,Non meublée,2016,24.2,16.9,29.0
3,Muette,62,3 pièces,avant 1946,Non meublée,2016,24.2,16.9,29.0
3,Porte-Dauphine,63,3 pièces,avant 1946,Non meublée,2016,24.2,16.9,29.0
3,Chaillot,64,3 pièces,avant 1946,Non meublée,2016,24.2,16.9,29.0
4,Vivienne,6,3 pièces,avant 1946,Non meublée,2016,24.3,17.0,29.2
4,Mail,7,3 pièces,avant 1946,Non meublée,2016,24.3,17.0,29.2
4,Bonne-Nouvelle,8,3 pièces,avant 1946,Non meublée,2016,24.3,17.0,29.2
4,Arts-et-Metiers,9,3 pièces,avant 1946,Non meublée,2016,24.3,17.0,29.2
4,Enfants-Rouges,10,3 pièces,avant 1946,Non meublée,2016,24.3,17.0,29.2
4,Archives,11,3 pièces,avant 1946,Non meublée,2016,24.3,17.0,29.2
4,Sainte-Avoie,12,3 pièces,avant 1946,Non meublée,2016,24.3,17.0,29.2
4,Saint-Gervais,14,3 pièces,avant 1946,Non meublée,2016,24.3,17.0,29.2
4,Saint-Victor,17,3 pièces,avant 1946,Non meublée,2016,24.3,17.0,29.2
4,Val-de-Grace,19,3 pièces,avant 1946,Non meublée,2016,24.3,17.0,29.2
4,Sorbonne,20,3 pièces,avant 1946,Non meublée,2016,24.3,17.0,29.2
5,Halles,2,3 pièces,avant 1946,Non meublée,2016,22.3,15.6,26.8
5,Saint-Georges,33,3 pièces,avant 1946,Non meublée,2016,22.3,15.6,26.8
5,Faubourg-Montmartre,35,3 pièces,avant 1946,Non meublée,2016,22.3,15.6,26.8
5,Rochechouart,36,3 pièces,avant 1946,Non meublée,2016,22.3,15.6,26.8
5,Saint-Vincent-de-Paul,37,3 pièces,avant 1946,Non meublée,2016,22.3,15.6,26.8
5,Porte-Saint-Denis,38,3 pièces,avant 1946,Non meublée,2016,22.3,15.6,26.8
5,Croulebarbe,52,3 pièces,avant 1946,Non meublée,2016,22.3,15.6,26.8
5,Montparnasse,53,3 pièces,avant 1946,Non meublée,2016,22.3,15.6,26.8
6,Necker,58,3 pièces,avant 1946,Non meublée,2016,23.1,16.2,27.7
6,Ternes,65,3 pièces,avant 1946,Non meublée,2016,23.1,16.2,27.7
6,Plaine de Monceau,66,3 pièces,avant 1946,Non meublée,2016,23.1,16.2,27.7
7,Grenelle,59,3 pièces,avant 1946,Non meublée,2016,21.9,15.3,26.3
7,Javel,60,3 pièces,avant 1946,Non meublée,2016,21.9,15.3,26.3
7,Auteuil,61,3 pièces,avant 1946,Non meublée,2016,21.9,15.3,26.3
8,Saint-Lambert,57,3 pièces,avant 1946,Non meublée,2016,21.9,15.3,26.3
9,Picpus,46,3 pièces,avant 1946,Non meublée,2016,20.3,14.2,24.4
9,Grandes-Carrières,69,3 pièces,avant 1946,Non meublée,2016,20.3,14.2,24.4
9,Clignancourt,70,3 pièces,avant 1946,Non meublée,2016,20.3,14.2,24.4
10,Jardin-des-Plantes,18,3 pièces,avant 1946,Non meublée,2016,21.7,15.2,26.0
10,Saint-Ambroise,42,3 pièces,avant 1946,Non meublée,2016,21.7,15.2,26.0
10,Sainte-Marguerite,44,3 pièces,avant 1946,Non meublée,2016,21.7,15.2,26.0
10,Salpétrière,49,3 pièces,avant 1946,Non meublée,2016,21.7,15.2,26.0
10,Petit-Montrouge,55,3 pièces,avant 1946,Non meublée,2016,21.7,15.2,26.0
10,Batignolles,67,3 pièces,avant 1946,Non meublée,2016,21.7,15.2,26.0
11,Porte-Saint-Martin,39,3 pièces,avant 1946,Non meublée,2016,22.0,15.4,26.4
11,Hôpital-Saint-Louis,40,3 pièces,avant 1946,Non meublée,2016,22.0,15.4,26.4
11,Folie-Méricourt,41,3 pièces,avant 1946,Non meublée,2016,22.0,15.4,26.4
11,Roquette,43,3 pièces,avant 1946,Non meublée,2016,22.0,15.4,26.4
11,Quinze-Vingts,48,3 pièces,avant 1946,Non meublée,2016,22.0,15.4,26.4
11,Parc-de-Montsouris,54,3 pièces,avant 1946,Non meublée,2016,22.0,15.4,26.4
11,Epinettes,68,3 pièces,avant 1946,Non meublée,2016,22.0,15.4,26.4
11,Goutte-d'Or,71,3 pièces,avant 1946,Non meublée,2016,22.0,15.4,26.4
11,Belleville,77,3 pièces,avant 1946,Non meublée,2016,22.0,15.4,26.4
12,Maison-Blanche,51,3 pièces,avant 1946,Non meublée,2016,21.4,15.0,25.7
12,Plaisance,56,3 pièces,avant 1946,Non meublée,2016,21.4,15.0,25.7
13,Gare,50,3 pièces,avant 1946,Non meublée,2016,20.4,14.3,24.5
13,La Chapelle,72,3 pièces,avant 1946,Non meublée,2016,20.4,14.3,24.5
13,Villette,73,3 pièces,avant 1946,Non meublée,2016,20.4,14.3,24.5
13,Pont-de-Flandre,74,3 pièces,avant 1946,Non meublée,2016,20.4,14.3,24.5
13,Amérique,75,3 pièces,avant 1946,Non meublée,2016,20.4,14.3,24.5
13,Saint-Fargeau,78,3 pièces,avant 1946,Non meublée,2016,20.4,14.3,24.5
13,Charonne,80,3 pièces,avant 1946,Non meublée,2016,20.4,14.3,24.5
14,Bel-Air,45,3 pièces,avant 1946,Non meublée,2016,19.2,13.4,23.0
14,Bercy,47,3 pièces,avant 1946,Non meublée,2016,19.2,13.4,23.0
14,Combat,76,3 pièces,avant 1946,Non meublée,2016,19.2,13.4,23.0
14,Père-Lachaise,79,3 pièces,avant 1946,Non meublée,2016,19.2,13.4,23.0
1,Notre-Dame-des-Champs,23,3 pièces,avant 1946,Meublée,2015,29.3,20.5,35.2
1,Saint-Thomas-d'Aquin,25,3 pièces,avant 1946,Meublée,2015,29.3,20.5,35.2
1,Invalides,26,3 pièces,avant 1946,Meublée,2015,29.3,20.5,35.2
1,Ecole-Militaire,27,3 pièces,avant 1946,Meublée,2015,29.3,20.5,35.2
1,Gros-Caillou,28,3 pièces,avant 1946,Meublée,2015,29.3,20.5,35.2
2,St-Germain-l'Auxerrois,1,3 pièces,avant 1946,Meublée,2015,28.6,20.0,34.3
2,Palais-Royal,3,3 pièces,avant 1946,Meublée,2015,28.6,20.0,34.3
2,Place-Vendôme,4,3 pièces,avant 1946,Meublée,2015,28.6,20.0,34.3
2,Gaillon,5,3 pièces,avant 1946,Meublée,2015,28.6,20.0,34.3
2,Saint-Merri,13,3 pièces,avant 1946,Meublée,2015,28.6,20.0,34.3
2,Arsenal,15,3 pièces,avant 1946,Meublée,2015,28.6,20.0,34.3
2,Notre-Dame,16,3 pièces,avant 1946,Meublée,2015,28.6,20.0,34.3
2,Monnaie,21,3 pièces,avant 1946,Meublée,2015,28.6,20.0,34.3
2,Odeon,22,3 pièces,avant 1946,Meublée,2015,28.6,20.0,34.3
2,Saint-Germain-des-Près,24,3 pièces,avant 1946,Meublée,2015,28.6,20.0,34.3
2,Champs-Elysés,29,3 pièces,avant 1946,Meublée,2015,28.6,20.0,34.3
2,Faubourg-du-Roule,30,3 pièces,avant 1946,Meublée,2015,28.6,20.0,34.3
2,Madeleine,31,3 pièces,avant 1946,Meublée,2015,28.6,20.0,34.3
2,Chaussée d'Antin,34,3 pièces,avant 1946,Meublée,2015,28.6,20.0,34.3
3,Europe,32,3 pièces,avant 1946,Meublée,2015,26.9,18.8,32.3
3,Muette,62,3 pièces,avant 1946,Meublée,2015,26.9,18.8,32.3
3,Porte-Dauphine,63,3 pièces,avant 1946,Meublée,2015,26.9,18.8,32.3
3,Chaillot,64,3 pièces,avant 1946,Meublée,2015,26.9,18.8,32.3
4,Vivienne,6,3 pièces,avant 1946,Meublée,2015,26.8,18.8,32.2
4,Mail,7,3 pièces,avant 1946,Meublée,2015,26.8,18.8,32.2
4,Bonne-Nouvelle,8,3 pièces,avant 1946,Meublée,2015,26.8,18.8,32.2
4,Arts-et-Metiers,9,3 pièces,avant 1946,Meublée,2015,26.8,18.8,32.2
4,Enfants-Rouges,10,3 pièces,avant 1946,Meublée,2015,26.8,18.8,32.2
4,Archives,11,3 pièces,avant 1946,Meublée,2015,26.8,18.8,32.2
4,Sainte-Avoie,12,3 pièces,avant 1946,Meublée,2015,26.8,18.8,32.2
4,Saint-Gervais,14,3 pièces,avant 1946,Meublée,2015,26.8,18.8,32.2
4,Saint-Victor,17,3 pièces,avant 1946,Meublée,2015,26.8,18.8,32.2
4,Val-de-Grace,19,3 pièces,avant 1946,Meublée,2015,26.8,18.8,32.2
4,Sorbonne,20,3 pièces,avant 1946,Meublée,2015,26.8,18.8,32.2
5,Halles,2,3 pièces,avant 1946,Meublée,2015,24.5,17.1,29.4
5,Saint-Georges,33,3 pièces,avant 1946,Meublée,2015,24.5,17.1,29.4
5,Faubourg-Montmartre,35,3 pièces,avant 1946,Meublée,2015,24.5,17.1,29.4
5,Rochechouart,36,3 pièces,avant 1946,Meublée,2015,24.5,17.1,29.4
5,Saint-Vincent-de-Paul,37,3 pièces,avant 1946,Meublée,2015,24.5,17.1,29.4
5,Porte-Saint-Denis,38,3 pièces,avant 1946,Meublée,2015,24.5,17.1,29.4
5,Croulebarbe,52,3 pièces,avant 1946,Meublée,2015,24.5,17.1,29.4
5,Montparnasse,53,3 pièces,avant 1946,Meublée,2015,24.5,17.1,29.4
